id,name,cat,price,was,desc,badge,days,imgUrl,soferId
,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24828.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24829.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ",מזוזות,141.58,,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24830.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24831.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24832.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ",מזוזות,141.58,,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24833.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24834.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24835.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ",מזוזות,141.58,,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24836.jpg,
,"מזוזה ""פולימר בטון"" ""כותל"" 12 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ""כותל"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24839.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון שחור 12 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון שחור 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24841.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון שחור 15 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון שחור 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24842.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון אפור 12 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון אפור 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24844.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון אפור 20 ס""מ",מזוזות,141.58,,"מזוזה ""סמנט בטון"" רחבה גוון אפור 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24846.jpg,
,"מזוזה ""סמנט בטון"" ""האש שלי"" רחבה גוון אפור 12 ס""מ...",מזוזות,94.38,,"מזוזה ""סמנט בטון"" ""האש שלי"" רחבה גוון אפור 12 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24848.jpg,
,"מזוזה ""סמנט בטון"" ""האש שלי"" רחבה גוון אפור 15 ס""מ...",מזוזות,94.38,,"מזוזה ""סמנט בטון"" ""האש שלי"" רחבה גוון אפור 15 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/24849.jpg,
,"מזוזה ""סמנט בטון"" ""האש שלי"" רחבה גוון אפור 20 ס""מ...",מזוזות,141.58,,"מזוזה ""סמנט בטון"" ""האש שלי"" רחבה גוון אפור 20 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/24850.jpg,
,"מזוזה ""פולימר בטון"" ""כותל"" 12 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""כותל"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24851.jpg,
,"מזוזה ""פולימר בטון"" ""כותל"" 15 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""כותל"" 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24852.jpg,
,"מזוזה ""פולימר"" ""כותל"" 20 ס""מ",מזוזות,117.98,,"מזוזה ""פולימר"" ""כותל"" 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24853.jpg,
,"מזוזה ""פולימר בטון"" ""כותל"" 25 ס""מ",מזוזות,141.58,,"מזוזה ""פולימר בטון"" ""כותל"" 25 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24854.jpg,
,"מזוזה ""פולימר בטון"" ""כותל"" 30 ס""מ",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ""כותל"" 30 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24855.jpg,
,"מזוזה ""פולימר בטון"" כותל 20 ס""מ - שיש לבן",מזוזות,106.18,,"מזוזה ""פולימר בטון"" כותל 20 ס""מ - שיש לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/26437.jpg,
,"מזוזה פולימר בטון כותל 25 ס""מ - שיש לבן",מזוזות,117.98,,"מזוזה פולימר בטון כותל 25 ס""מ - שיש לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/26438.jpg,
,"מזוזה ""פולימר בטון"" כותל 30 ס""מ - שיש לבן",מזוזות,141.58,,"מזוזה ""פולימר בטון"" כותל 30 ס""מ - שיש לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/26439.jpg,
,"מזוזה אלומניום 12 ס""מ לבנה פרופיל מיוחד",מזוזות,23.58,,"מזוזה אלומניום 12 ס""מ לבנה פרופיל מיוחד הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/28686.jpg,
,"מזוזה אלומניום 15 ס""מ לבנה פרופיל מיוחד",מזוזות,28.3,,"מזוזה אלומניום 15 ס""מ לבנה פרופיל מיוחד הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29413.jpg,
,"מזוזה אלומניום 7 ס""מ כסף מט פרופיל מיוחד...",מזוזות,23.58,,"מזוזה אלומניום 7 ס""מ כסף מט פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29435.jpg,
,"מזוזה אלומניום 10 ס""מ בגוון כסף מט ""ש"" מודפסת פ...",מזוזות,23.58,,"מזוזה אלומניום 10 ס""מ בגוון כסף מט ""ש"" מודפסת פ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29436.jpg,
,"מזוזה אלומניום 15 ס""מ כסף מט פרופיל מיוחד...",מזוזות,28.3,,"מזוזה אלומניום 15 ס""מ כסף מט פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29438.jpg,
,"מזוזה אלומיניום 10 ס""מ בגוון כסף מט ""ש"" מת...",מזוזות,25.94,,"מזוזה אלומיניום 10 ס""מ בגוון כסף מט ""ש"" מת... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29749.jpg,
,"מזוזה אלומיניום 15 ס""מ בגוון כסף מט ""ש"" מתכת פר...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ בגוון כסף מט ""ש"" מתכת פר... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29751.jpg,
,"מזוזה אלומיניום 7 ס""מ לבנה ""ש"" מתכת פרופיל מיוח...",מזוזות,25.94,,"מזוזה אלומיניום 7 ס""מ לבנה ""ש"" מתכת פרופיל מיוח... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29752.jpg,
,"מזוזה אלומיניום 10 ס""מ לבן ""ש"" מתכת",מזוזות,25.94,,"מזוזה אלומיניום 10 ס""מ לבן ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29753.jpg,
,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מתכת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29754.jpg,
,"מזוזה אלומיניום 15 ס""מ לבן ""ש"" מתכת",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ לבן ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29755.jpg,
,"מזוזה אלומיניום 12 ס""מ בז פרופיל מיוחד",מזוזות,23.58,,"מזוזה אלומיניום 12 ס""מ בז פרופיל מיוחד הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/29835.jpg,
,"מזוזה פלסטיק 12 ס""מ בז ""ש"" כסף פקק גומי",מזוזות,12.96,,"מזוזה פלסטיק 12 ס""מ בז ""ש"" כסף פקק גומי הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/29837.jpg,
,"סטנד אקריליק עם מגנטים למזוזות עם אפשרות תלייה 30X37 ס""מ...",מזוזות,165.2,,"סטנד אקריליק עם מגנטים למזוזות עם אפשרות תלייה 30X37 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/44393.jpg,
,סט כלי עבודה למזוזות מכיל מברג וצבת,מזוזות,40.1,,"סט כלי עבודה למזוזות מכיל מברג וצבת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/48321.jpg,
,"סטנד אקריליק למזוזות 37X30 ס""מ",מזוזות,165.2,,"סטנד אקריליק למזוזות 37X30 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/50287.jpg,
,"דבק דו""צ שקוף עבור מזוזה גודל 10 ס""מ",מזוזות,0.61,,"דבק דו""צ שקוף עבור מזוזה גודל 10 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/54495.jpg,
,"דבק דו""צ שקוף עבור מזוזה גודל 12 ס""מ",מזוזות,0.61,,"דבק דו""צ שקוף עבור מזוזה גודל 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/54496.jpg,
,"דבק דו""צ שקוף עבור מזוזה גודל 15 ס""מ",מזוזות,0.61,,"דבק דו""צ שקוף עבור מזוזה גודל 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/54497.jpg,
